"subject" "activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.correlation...X.Z" "tBodyAcc.correlation...Y.Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.correlation...X.Z" "tGravityAcc.correlation...Y.Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.correlation...X.Z" "tBodyAccJerk.correlation...Y.Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.correlation...X.Z" "tBodyGyro.correlation...Y.Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.correlation...X.Z" "tBodyGyroJerk.correlation...Y.Z" "tBodyAccMag.arCoeff..3" "tBodyAccMag.arCoeff..4" "tGravityAccMag.arCoeff..3" "tGravityAccMag.arCoeff..4" "tBodyAccJerkMag.arCoeff..3" "tBodyAccJerkMag.arCoeff..4" "tBodyGyroMag.arCoeff..3" "tBodyGyroMag.arCoeff..4" "tBodyGyroJerkMag.arCoeff..3" "tBodyGyroJerkMag.arCoeff..4" "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.bandsEnergy...1.24.2" "fBodyAcc.bandsEnergy...25.48.2" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.bandsEnergy...1.24.2" "fBodyAccJerk.bandsEnergy...25.48.2" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.bandsEnergy...1.24.2" "fBodyGyro.bandsEnergy...25.48.2" "fBodyAccMag.skewness.." "fBodyAccMag.kurtosis.." "fBodyBodyAccJerkMag.skewness.." "fBodyBodyAccJerkMag.kurtosis.." "fBodyBodyGyroMag.skewness.." "fBodyBodyGyroMag.kurtosis.."
7 "3" 0.2815878035 -0.015541859605 -0.098443255106 -0.487974679054 -0.32829706332 0.3952551085443 0.945519312 -0.12337142227 -0.100198110346 -0.9770879797 0.142292626102 0.37941567871 0.085391031658 -0.0052979586564 -0.0132846240319 -0.5040972841175 -0.265201350991 0.306776348592 -0.0649963753569 -0.064407037985 0.1000459264801 -0.69262099942 -0.0794997088665 -0.315431596336 -0.075853457191 -0.03982777439 -0.06601072992 -0.7520147793 0.077423528759 -0.431336719703 0.014261159463 -0.031649457026 0.014261159463 -0.031649457026 -0.09652071737 -0.019658647034 0.07678349409 0.0457172684349 -0.098465662052 0.012169228975 -0.49680024138 -0.56749049178 -0.56286339989 -0.485371700601 -0.77723989309 -0.9458150789 -0.531796889951 -0.66122865915 -0.6525143151 -0.52072997288 -0.8353780058 -0.9485032256 -0.6566761589 -0.60828904008 -0.64810960561 -0.70576631069 -0.9144388784 -0.9614093028 -0.28709445199 -0.58466430103 -0.157372898812 -0.455437577425 -0.315597304826 -0.63567008831
8 "1" 0.260229658010526 -0.0242549833890526 -0.107802701694737 -0.610151839894737 -0.286155721691579 -0.209799841909474 0.140577847578947 0.209587477052632 0.326171765622105 -0.922239549326316 -0.296727786663158 -0.457520566326316 0.085048570447579 0.0193553656351579 -0.0387323741290526 -0.633758305115789 0.123392685941053 0.195276425891158 0.086210300691579 -0.138798315242105 0.0472792620231579 -0.707216631642105 -0.0213631686421053 0.139640405326316 -0.127592664095789 -0.0342028708852632 -0.0625056377157895 -0.726145247894737 -0.00805693255368421 -0.149870311227579 0.0723633421578947 -0.0648981174736842 0.0723633421578947 -0.0648981174736842 -0.13559833142 -0.102919910064211 0.0206331841631579 0.0286155759242105 -0.043007035364 -0.138547210230105 -0.613830906641053 -0.427341183631579 -0.568226223353684 -0.610036323231579 -0.714096985157895 -0.957688045052632 -0.639571993745263 -0.565841970964211 -0.713756729789474 -0.661501437431579 -0.892588147789474 -0.961308718631579 -0.648184221884211 -0.593051058662105 -0.478294371 -0.727072445178947 -0.591207190578947 -0.952174276947368 -0.317411974386316 -0.574049386 -0.5786019474 -0.839669303347368 -0.209786408526316 -0.515585187768421
8 "2" 0.271165432287234 -0.0128211897796809 -0.105886261914894 -0.567747641894681 -0.249699931228723 0.195523545097872 0.873883224361702 0.00663266005319149 0.0340247059555638 -0.97084005212766 -0.376663354223404 0.182105746982979 0.0744167240106383 -0.00630162029880851 -0.0055708870043617 -0.614209966010638 0.172276221135106 0.190224382965053 -0.0147830068657447 -0.0956533663157447 0.0610657714776596 -0.583512477819149 -0.0692319817531915 -0.0304700126170213 -0.114564253801064 -0.0357843371446809 -0.0485026738148936 -0.611724955329787 -0.012944961043617 -0.0115324784776596 0.0662074597414894 -0.138581251412766 0.0662074597414894 -0.138581251412766 -0.0673955181542553 -0.188111821361277 -0.00907657278191489 0.0418574532234043 -0.0728526678393617 -0.211006042861702 -0.606460068297872 -0.300201618723404 -0.591367332340425 -0.55449339186383 -0.793630110319149 -0.93766329287234 -0.640920133829787 -0.438993330025532 -0.665668307340425 -0.621569563659574 -0.831068026382979 -0.943367674361702 -0.532768519497872 -0.610533618851064 -0.538532390585106 -0.601805363329787 -0.767038570851064 -0.976160747234043 -0.399403136531915 -0.661061638861702 -0.416232686925532 -0.723177240255319 -0.126382595623404 -0.421796696397872
8 "3" 0.281216615652174 -0.0174112339945652 -0.106727597545652 -0.570421058476087 -0.0960534571586956 0.238290457323913 0.939642050869565 -0.130587479199565 -0.116063026767609 -0.970373924673913 0.168161905634783 0.313178707041304 0.0933678065326087 -0.0109202465518478 -0.0143977242877174 -0.477296499763044 -0.114424403865217 -0.00680902702065217 -0.0629503746663043 -0.0371252595793478 0.0845289942803261 -0.677846240871739 -0.160194732203261 -0.306543108233696 -0.0718063735315217 -0.050575157908913 -0.0639330646467391 -0.68679007313587 -0.096391723073913 -0.222148357848913 0.154758612859783 -0.14774552158913 0.154758612859783 -0.14774552158913 -0.0924888960586957 -0.0178564431065217 0.147128599091304 -0.0558457479706522 -0.0952315190521739 -0.09272453255 -0.523624401796739 -0.397206149663043 -0.491904214909783 -0.591366118133696 -0.73309459886413 -0.851803816630435 -0.491778321445652 -0.481840068597826 -0.550702176698913 -0.510014340994565 -0.716371776225 -0.862952164565217 -0.62315998325 -0.522920683663043 -0.561121416220978 -0.696856388804348 -0.847061900652174 -0.927894134565217 -0.437566400336957 -0.685240300902174 -0.404366350108696 -0.711403792358696 -0.338433414388043 -0.637100875130435
9 "1" 0.260799637878788 -0.0200236007371818 -0.11629512389899 -0.654822515151515 -0.206344364664646 0.138799730827273 0.153708074444444 -0.0788853954444444 0.352112814181818 -0.937937852828283 0.0326954542727273 0.258762048451515 0.0787452220828283 0.00646592548383838 0.000229080224646466 -0.653195091919192 0.223446929847475 -0.127209655974747 -0.088040344620202 -0.10067501766101 0.123260476812121 -0.646133135313131 0.160817406047778 -0.0135638270090909 -0.0863364949337374 -0.0289022259010101 -0.040459183230303 -0.804313221515151 0.168513420833939 0.142238618866667 0.0238251639979798 -0.0460122842454545 0.0238251639979798 -0.0460122842454545 -0.0481413307070707 -0.177019493505051 0.0402903563333333 -0.0715412020339394 0.0431191063505051 -0.286910827418182 -0.647851882626263 -0.672368151818182 -0.668149098757576 -0.658283075252525 -0.849108331212121 -0.982451004747475 -0.686014101212121 -0.788086578989899 -0.787238591616162 -0.651249926262626 -0.943566961919192 -0.985931405757576 -0.625232686717172 -0.719068524343434 -0.646949346949495 -0.656961111090909 -0.809863765454545 -0.992934912020202 -0.330934261575758 -0.617274387848485 -0.286548318282828 -0.607244088857576 -0.228322767864646 -0.56271013281596
9 "2" 0.263710636931373 -0.0224654617615588 -0.0934469615980392 -0.590742890490196 -0.183191092716667 -0.0731269838828431 0.934444251666667 -0.036332041040098 -0.0172682680292157 -0.968378068039216 -0.0781627282647059 -0.134830065813726 0.0736559620117647 0.0156333391685294 -0.0021378138004902 -0.578205390137255 0.307096116215686 -0.105818172213725 -0.0619599897245098 -0.0522006784431373 0.0965131861190196 -0.712857890294118 -0.138830308265686 0.0713631376176471 -0.0868764884431373 -0.041037704845098 -0.0581940090860784 -0.741469150294118 0.108342932597059 0.0890972566235294 -0.00864764784901961 0.0279743429470588 -0.00864764784901961 0.0279743429470588 -0.00670396065794118 -0.0941222743039216 0.203420815663725 -0.138533960899118 -0.0177839023539216 -0.153435664981373 -0.620545688333333 -0.578268597941176 -0.565215614696078 -0.580217762509804 -0.744589433235294 -0.959443332843137 -0.633545224019608 -0.657069730098039 -0.673063661862745 -0.560636214382255 -0.849068221372549 -0.960252325490196 -0.661440393529412 -0.683370148431373 -0.583403787068627 -0.730165053627451 -0.858654003431373 -0.974933963529412 -0.392375036156863 -0.680779298294118 -0.0337209505941177 -0.319031692820588 -0.243391806300196 -0.545937616107843
9 "3" 0.288882037586207 -0.0202163588875517 -0.0932245356390805 -0.401676793068966 -0.429729839891954 -0.00200371137931034 0.950265564137931 -0.0223787500088506 -0.0349879677194253 -0.971259465402299 0.0624595497954023 0.152889172172414 0.102163817022989 -0.00322629855977011 -0.00116386699528736 -0.493202558364368 -0.206630144253448 -0.10936089469908 -0.0593339055410345 -0.0658548536151724 0.107719848551724 -0.668271308666667 0.152967005356322 0.098531274237931 -0.0952669791126437 -0.0505327941367816 -0.0625147426045977 -0.736963992068966 0.234197068331034 0.126802337563218 0.150327169114943 -0.169883760566667 0.150327169114943 -0.169883760566667 0.0424225020402299 -0.116805864024138 0.0471191508908046 -0.0266689992626437 -0.0813908126898161 -0.145585425861494 -0.452797975628736 -0.577118201816092 -0.537144297604943 -0.38471883112069 -0.737013220494253 -0.947220031034483 -0.533558710667816 -0.649323002367816 -0.642014726241379 -0.497856239406897 -0.831059427126437 -0.944081444482759 -0.631214380551724 -0.644582250333333 -0.608009215657471 -0.682789706275862 -0.870825444367816 -0.979087762873563 -0.371386036804598 -0.667300576873563 -0.118844213055172 -0.418922431662069 -0.337881659045977 -0.654606324333333
10 "1" 0.274362861047619 -0.0198590305295238 -0.117621533678095 -0.607193087323809 -0.15117148959619 0.079968012292381 0.16685165247619 -0.102265864857143 -0.0070064190526 -0.956628647904762 -0.311135099234286 0.127343199910476 0.069816871112381 0.0205925615040952 -0.0190208233300952 -0.624036012561905 0.0481721398549524 -0.0850589460076191 0.0220281651066667 -0.0852810459946667 0.0972210419419048 -0.669338065444762 -0.0158752941485714 0.101607846175238 -0.125779696170476 -0.0381434856595238 -0.0489706920190476 -0.72480882552381 -0.0972476624891016 0.15081041951619 0.11377298549619 -0.067662029426 0.11377298549619 -0.067662029426 -0.0460572885485714 -0.10160838907619 0.0441134484495238 -0.0449938530790476 -0.151191705380952 -0.127375109533333 -0.597761821514286 -0.544648208518095 -0.667487144761905 -0.611658492034286 -0.793502146857143 -0.977578291333333 -0.630856418397143 -0.627326624028571 -0.784877997238095 -0.651557849527048 -0.94393732447619 -0.978803500857143 -0.624673415189524 -0.632916517638095 -0.653292507971429 -0.685569152314286 -0.890972739238095 -0.977514431238095 -0.417388162761905 -0.68599128827619 -0.410780711780952 -0.730434463457143 -0.350169266181905 -0.651146643066667
10 "2" 0.274555860841121 -0.01602326573 -0.106632925588785 -0.584563687130841 -0.111067909666822 -0.0636104244448598 0.876689650841121 -0.0623453273271028 0.12942085064486 -0.97377564953271 -0.153097384348598 -0.0410655694242991 0.0816272310018692 0.00655350100747663 -0.0105926897807477 -0.524950081588785 0.0397405537214953 -0.113049202430841 -0.0165288820659813 -0.0749115101675981 0.0865202361696262 -0.704224648971963 0.0638894723401869 -0.0445614695317757 -0.10779442996729 -0.0464706142102804 -0.0549768024678505 -0.682121652523365 -0.145258318129907 -0.0690479452775701 0.195756601142991 -0.169413715097093 0.195756601142991 -0.169413715097093 -0.0387168976001869 0.0890731479588972 0.061536945718785 0.00516378472616822 0.0410579720280374 -0.169170447400935 -0.553635512691589 -0.44817362315514 -0.696042015327103 -0.597930050962617 -0.911067464018692 -0.945072066448598 -0.552771863979439 -0.479757182550187 -0.727478060093458 -0.538605573417477 -0.928414956074766 -0.945633904672897 -0.63550661682243 -0.668689312803738 -0.540966793866355 -0.726485915140187 -0.833054166168224 -0.948465521962617 -0.476727317442991 -0.729753476074766 -0.32851295793015 -0.664965104327103 -0.321595999965421 -0.603991647570093
10 "3" 0.283022851390244 -0.0176101802890244 -0.109300809614634 -0.387949736463415 -0.0276059811097561 -0.0570596123170732 0.947427665365854 -0.0531029436097561 0.0380223351353659 -0.967165690731707 -0.22095557177561 0.0428704931341463 0.0902379029268293 0.011382539067439 -0.0025362268445122 -0.413966157902439 -0.0446307629146342 -0.10916176745122 -0.0729763855568293 -0.0965149587268293 0.0889745936 -0.640191547280488 -0.118395452908537 0.0102163160378049 -0.0860423400121951 -0.0426176317707317 -0.0647303052792683 -0.703190797804878 -0.23520518330122 0.0763279302134146 0.133518336317073 -0.126729563167195 0.133518336317073 -0.126729563167195 -0.0630258072195122 -0.0560804543143866 0.250200994239024 -0.182293366887317 0.0147389176658537 -0.230504379780488 -0.420598920121951 -0.491279193330488 -0.585678810782927 -0.376846007195122 -0.853352919268293 -0.887988316219512 -0.43296268697439 -0.560944203558537 -0.633224754710976 -0.447027465758537 -0.881977543658537 -0.889641820487805 -0.595141107475732 -0.641574197963415 -0.492110954457317 -0.657580476707317 -0.782904120487805 -0.927001320121951 -0.34338411964878 -0.631602128414634 -0.24523819707561 -0.548638004158537 -0.340755114791463 -0.659431168268293
11 "1" 0.272411673342342 -0.0238167670027027 -0.107818780540541 -0.621870879252252 -0.00682024882702703 -0.158491070315315 0.365012491981982 0.317106925405405 0.129167325864865 -0.966867090540541 -0.212290007342342 0.119905776607207 0.0864874910783784 -0.000177221588198197 -0.00594253564612613 -0.726303604504504 0.223959480009009 -0.0545746903 -0.0497824529559459 -0.0489219368189189 0.109104302340811 -0.747564058108108 0.159613946884414 0.0861901580981982 -0.0839214670387387 -0.0561958419990991 -0.0566645925292793 -0.825419891351351 -0.0440448417063063 -0.0430722578881982 0.129052421246847 -0.136808597742342 0.129052421246847 -0.136808597742342 0.000502047679288288 -0.15055780153964 0.0216686674432432 0.00202028324774775 -0.0137715387657658 -0.207215832875856 -0.678067734774775 -0.622710499954955 -0.768359917477477 -0.602657508855856 -0.837793724684685 -0.993413819369369 -0.747013656846847 -0.721607836306306 -0.875370657837838 -0.72983571 -0.97946729027027 -0.993939287747748 -0.730801406306306 -0.787329025585586 -0.821928319099099 -0.756396668828829 -0.975210990810811 -0.995221612972973 -0.439376289477477 -0.716909791621622 -0.318090200678198 -0.609473506300901 -0.18309780263964 -0.504421539342342
11 "2" 0.274078322678571 -0.0158298588141071 -0.109287620625 -0.687820535982143 -0.0350704145517857 0.06761426316875 0.911211785178571 -0.0105691262125 0.159833210517857 -0.984398526160714 -0.187304389723214 0.025603999 0.0797562933848214 0.00662493900392857 -0.00309662888651786 -0.689644892321429 0.0668473315830357 0.151480332799107 -0.0414178672071429 -0.0728850632598214 0.0804938521829866 -0.781760796696429 0.110010308051786 0.0113467280678571 -0.093250439325 -0.04567435003125 -0.0419677938535714 -0.754035249107143 0.0528388761359821 0.08248599696625 0.00686780894553572 0.0340183821678571 0.00686780894553572 0.0340183821678571 -0.1508769533625 -0.00272617159223214 0.0288585948571429 -0.002859873413125 -0.0476294040803571 -0.191959371410893 -0.673339350535714 -0.485968673770179 -0.785081183482143 -0.693822815357143 -0.938912792321429 -0.983514293392857 -0.702917264553571 -0.5851910409375 -0.829130858125 -0.703641609732143 -0.969834470178571 -0.984037003214286 -0.737331335267857 -0.777438202589286 -0.661476423035714 -0.796365268214286 -0.914703583839286 -0.985480643392857 -0.391911662191964 -0.669500657285714 -0.200459475598214 -0.534250412851786 -0.286347377638393 -0.589445222886607
11 "3" 0.284585919569892 -0.0175011471463441 -0.109865575580645 -0.432376405122581 0.0598456291548387 -0.0777370214985484 0.949184600967742 -0.186555876129032 0.129757240913978 -0.974728673655914 -0.262755540951613 0.256204108755914 0.0827896249032258 0.0187513641407527 -0.011516333653871 -0.542862002208602 0.125917551184946 0.0230665773569892 -0.0766766162075269 -0.0516822826419355 0.0694181683365591 -0.680414756287097 0.000833367364516127 -0.0746198937956989 -0.0612217693150538 -0.0457464387483871 -0.0449706086376344 -0.762964479462366 -0.206344222533441 0.045225592016129 0.0290847469290323 -0.0375327563845914 0.0290847469290323 -0.0375327563845914 -0.0512686430485935 -0.104112721673118 0.0929096692473118 -0.0321772876767742 -0.0159865823186022 -0.203677429251613 -0.484839431511828 -0.477317279484946 -0.685927082580645 -0.414153287073118 -0.884773808064516 -0.969232032258065 -0.561111982845161 -0.582693926715054 -0.761806789032258 -0.565529027026882 -0.934176360752688 -0.971824951935484 -0.652085196763441 -0.763644151182796 -0.630913748924731 -0.692501885 -0.885318194516129 -0.97930254827957 -0.434195756591398 -0.703349823795699 -0.382279098394624 -0.681268566344086 -0.311243744312903 -0.631242584268817
12 "1" 0.266082710625 -0.0216233303623214 -0.107779227732143 -0.646489989285714 -0.321010237775 -0.101357180196429 0.232855291892857 0.310064567232143 0.114728321741071 -0.947502728839286 -0.350474481720536 -0.0210731551660714 0.0795965053125 0.000947389675892858 0.00186763951757143 -0.686331603125 -0.101488037538393 -0.0380303960799107 -0.05108659083125 -0.0638576750214286 0.119475260867857 -0.762068999276786 0.0594744341607143 -0.0789922376089286 -0.0742119278375 -0.0375729109294643 -0.0666957494160714 -0.773498660267857 -0.00132802024642857 -0.031796426225 -0.00210032888125 -0.00719427421160714 -0.00210032888125 -0.00719427421160714 -0.237675938016071 0.0911072091616071 0.183658545124732 -0.142117327467857 -0.0994276732491071 -0.00897237791071429 -0.661519655089286 -0.587765332970536 -0.771850278214286 -0.641221476875 -0.919915237410714 -0.98780575875 -0.698111078125 -0.670655666517857 -0.837511918571429 -0.702504143839286 -0.968609325714286 -0.987316264553571 -0.710446164553571 -0.791059746785714 -0.695148242678571 -0.779458475196429 -0.896453507767857 -0.981437167857143 -0.2798294023125 -0.559680673973214 -0.160086118826429 -0.478184586164286 -0.297433367142857 -0.60403853851875
12 "2" 0.276057443069307 -0.015676243779901 -0.10474974250495 -0.559959747869307 -0.31184481089703 0.162347832347525 0.946350034554455 -0.0352829359881188 0.0268569619405941 -0.982188532277228 -0.18288356090099 0.183702496712871 0.0616013477237624 0.0151424387362376 0.00145504713207921 -0.499767671217822 -0.156569640641089 -0.0275413211910891 -0.0731573799682178 -0.0550154002178218 0.0862757685348515 -0.762464024554455 -0.0350703908554455 -0.0432130525009901 -0.0783283800495049 -0.0442452014910891 -0.0491725210478218 -0.68697216039604 -0.107766571367327 -0.00453914307821782 0.0207103520178218 0.0230545000079208 0.0207103520178218 0.0230545000079208 -0.165841813859604 0.029320812749505 0.196308716252475 -0.0702753127821782 -0.0598587926178218 -0.0765821311661386 -0.521592626787129 -0.511349421926733 -0.69111111960396 -0.576429073086139 -0.909514424455446 -0.95625501990099 -0.533797960465347 -0.556878705840693 -0.735865726831683 -0.509207549782178 -0.905983998118812 -0.961101418118812 -0.688057176633663 -0.718260441386139 -0.639660906910891 -0.786638406534653 -0.887132880495049 -0.963817869504951 -0.373737387485149 -0.66829917570297 -0.244078169269802 -0.59738458260396 -0.317036725623762 -0.637955098835069
12 "3" 0.27917501317757 -0.017409269059126 -0.107259064196262 -0.541169092766355 -0.180931296706542 0.191485983738318 0.954112506915888 -0.201598941682243 -0.046660446297757 -0.974218239626168 0.276821219869159 0.33314794862243 0.069169672017757 0.000599982610093458 -0.00240691054598131 -0.551665152224299 -0.215705611256075 0.0661089601962617 -0.0654825941242991 -0.0582828005869159 0.0808286622392523 -0.659453749491589 -0.109943425140187 -0.0628934716794392 -0.0670411006663551 -0.0495354405859813 -0.0556109598420561 -0.664451679336449 -0.0436143683831776 -0.0720062270560748 0.0894062444791589 -0.0256673293551402 0.0894062444791589 -0.0256673293551402 -0.106299649436449 -0.0310178836115888 0.167197565826168 -0.037385841553271 -0.0576948531570093 -0.01503695631 -0.546573932765421 -0.467064077446729 -0.712854639252336 -0.539991431149533 -0.91962921364486 -0.95832981046729 -0.557130345093364 -0.54071655524486 -0.747782552616822 -0.587259753617757 -0.923778287102804 -0.958918621962617 -0.584441486709346 -0.721424402523364 -0.634542223261682 -0.685758938084112 -0.908081283738318 -0.939190857102804 -0.353307908000393 -0.645291532962617 -0.246450045144766 -0.565648369214953 -0.274852380457009 -0.60547506946729
13 "1" 0.268013940401709 -0.0238715005744444 -0.11440833525641 -0.652709027350427 -0.265687090517094 -0.058945178534188 0.315342311444444 0.179825734700855 0.21981175143453 -0.952500408547009 -0.0746472495726496 -0.304120866282051 0.0732361994059829 0.00911909725897436 -0.0171837287696581 -0.751273005042735 -0.0754849805811966 0.178100840230769 -0.0701691889272479 -0.049407457674359 0.11728369312906 -0.769500538034188 -0.130828082367521 0.0705814410811966 -0.085216239717094 -0.0434341756367521 -0.065482676425641 -0.816702232307692 0.0192735097924786 -0.162932853869231 0.0181669631760684 -0.0205594421581197 0.0181669631760684 -0.0205594421581197 -0.0741481324384615 -0.0308518958811966 0.124791780760684 -0.226321133633333 -0.0959796701641026 0.154696118162393 -0.696305893760684 -0.541738625316239 -0.702337729290598 -0.63748715008547 -0.843276033162393 -0.985086741794872 -0.760034597350427 -0.692974772384615 -0.816700591538462 -0.764849774615385 -0.950241585470085 -0.987389813589744 -0.740367109401709 -0.744687598034188 -0.633585543641026 -0.780459882649573 -0.851504017350427 -0.977888096068376 -0.217089916732479 -0.510575275367521 -0.353484912724786 -0.674175974273504 -0.177908718735043 -0.475107336598291
13 "2" 0.275164480283019 -0.0127005174990566 -0.104874264585849 -0.644015565660377 -0.0697715664828302 0.332472921453774 0.917660608867925 -0.105488879603774 -0.0355753967830189 -0.976628651886792 -0.00663786344339623 0.317383940962264 0.0783368595531132 0.00113886000266981 -0.00753126947471698 -0.577739715253774 0.0728628507396226 0.266182150968868 -0.0257839180783019 -0.0846647314545283 0.0802338592974528 -0.657941358584906 0.228199675666981 -0.200254243379717 -0.0963177790245283 -0.0361692317518868 -0.0557844080273585 -0.574862901433962 0.110429509669811 -0.234677171116981 0.153433614712925 -0.180088499981132 0.153433614712925 -0.180088499981132 -0.0554643924933962 -0.0188029329341509 0.0813785797735849 -0.0364231736330189 -0.063104514840566 -0.0297434943585849 -0.63786184254717 -0.39226097254566 -0.574750057009434 -0.647351037169811 -0.820991844811321 -0.941894399056604 -0.615070736949057 -0.478445313896226 -0.639498404650943 -0.577492900346226 -0.824537323113207 -0.945072813396226 -0.558212367553774 -0.591929426858491 -0.596391413018868 -0.69042225009434 -0.895199120188679 -0.935292495566038 -0.364208924774528 -0.635071488566038 -0.112231272707547 -0.364292938349057 -0.221211610132075 -0.510999250129245
13 "3" 0.285508515192308 -0.0156969847058654 -0.107546068307692 -0.5739570415875 -0.227882122594231 0.216099960817308 0.942324865865385 -0.22711393875 -0.0717359452493269 -0.974341075480769 0.183659867992308 0.254556380139712 0.0875414402563942 0.000778673536538461 -0.0118190276222212 -0.574783901471154 -0.201170485596154 0.121759791274615 -0.0716336424986539 -0.0520013150865385 0.0971367339983654 -0.712188241855769 -0.0483195058471154 -0.297450898557692 -0.0830257613846154 -0.0528809603182692 -0.0526950258673077 -0.745847459519231 0.0642701081355769 -0.319972350105769 0.0179882255846154 -0.0486338930894231 0.0179882255846154 -0.0486338930894231 -0.123108023268269 -0.0103824041269231 0.124169131829808 -0.0606289927298077 -0.233848759548077 0.0271366191865385 -0.575118389972115 -0.542314326 -0.604103233031731 -0.574342879038461 -0.838949586153846 -0.938674447403846 -0.593512739565385 -0.629798928534615 -0.664434381973077 -0.593457358687625 -0.828297183269231 -0.945095078365385 -0.669063548451923 -0.593711569577885 -0.630260506625 -0.728217285 -0.897919952788461 -0.957995956826923 -0.402476922278846 -0.685299543875 -0.293664168644231 -0.584376894811538 -0.384502836019231 -0.679650111115385
14 "1" 0.248264619057143 -0.0160205895221905 -0.0999200296590476 -0.604762085752381 -0.531957161504762 -0.273571243038095 0.283296813209524 0.06981432 0.151713500095238 -0.896278670571429 -0.246668700133333 -0.523045472625333 0.0889809137819048 -0.0134569225152381 -0.0139476186002857 -0.661517086 -0.175419043133333 0.108796767777143 0.044308646684 -0.138034199784762 0.0497320455428571 -0.698567352380952 0.341065249029524 0.167742068238095 -0.117182652881905 -0.0287857455789429 -0.0345577112057143 -0.803819228190476 0.348355978093333 0.0128712320733333 -0.0116899462428571 0.0276439738972381 -0.0116899462428571 0.0276439738972381 -0.0463548127485714 -0.127883666920952 -0.0202374793085714 -0.0226447958752381 -0.00876391506590476 -0.284738185865714 -0.620001914009524 -0.443461336602857 -0.352100338645714 -0.599805131457143 -0.304537299717143 -0.949859975333333 -0.669346591523809 -0.649592446457143 -0.606235335904762 -0.684193578952381 -0.797984006190476 -0.951938684095238 -0.688233547019048 -0.394603308874762 -0.35983325236381 -0.705170317619048 -0.359222157844762 -0.975033154571429 -0.256910328997143 -0.564297695990476 -0.421566753990476 -0.738383358974286 -0.254723257112381 -0.577304765444762
14 "2" 0.275797411327434 -0.0155313194530973 -0.103719524442478 -0.676779010530973 -0.142653306177876 0.0253348168 0.867996077522124 -0.158558034923009 -0.265800546265487 -0.975516263185841 0.14928097840708 -0.0445345960778761 0.0730913756404425 0.0105071235189558 0.00537473935646018 -0.706047960530973 0.0482092461743363 -0.0483381201440796 -0.0228610128472566 -0.0774151461946903 0.0711685089557522 -0.782192248761062 -0.117253471265487 0.0673236627929204 -0.101817928843602 -0.0436870585389381 -0.0451568991955752 -0.771762688053097 0.183294807997345 0.0763771208225664 0.102048966783186 -0.0595312889884956 0.102048966783186 -0.0595312889884956 -0.00461085916548672 -0.167255901570796 0.155739984187611 -0.048282358200885 -0.0604394159371681 -0.179227392349204 -0.686699549380531 -0.536852444389381 -0.54378254750885 -0.673239860442478 -0.699646819734513 -0.957200896902655 -0.715698012920354 -0.659757743362832 -0.682005822389381 -0.722360971327434 -0.889067429380531 -0.956056109557522 -0.733188669115044 -0.576171375504425 -0.568511028053097 -0.798051231769912 -0.797713893982301 -0.985420825663717 -0.341220979700885 -0.640264615389381 -0.149556140135398 -0.436398607363717 -0.201048801215929 -0.518381252238938
14 "3" 0.286064114571429 -0.0172676682653333 -0.0991099795460952 -0.548511657045714 -0.10728686452381 0.391930464485714 0.850023938 -0.242790421238095 -0.361481028761905 -0.949331121047619 0.651049275941905 0.562489578533333 0.0605375696296191 0.0157977819465714 0.000379238562466667 -0.553444977032952 -0.0688527675369524 0.104547128245505 -0.0189255009652381 -0.0724042933657143 0.0603133880380952 -0.701145994447619 -0.200152091535619 -0.422565834114286 -0.104104995515238 -0.0574593800476191 -0.0554868728189524 -0.784400256190476 -0.055644069372 -0.412075275209524 0.122557820417143 -0.116434085346667 0.122557820417143 -0.116434085346667 -0.0498016959933333 -0.0602071570190476 0.162026234760952 -0.131343060174286 0.123142124157143 -0.3616504582 -0.546719397686667 -0.379180797447619 -0.418211464197143 -0.55031062671 -0.538053471815238 -0.898401588761905 -0.573438956799048 -0.482096350133333 -0.563072954157143 -0.573186473770476 -0.765480255590476 -0.894878934571429 -0.673484813285714 -0.537674296257143 -0.332393767409524 -0.712516107076191 -0.604484228361905 -0.922375651047619 -0.36300066192381 -0.653325432769524 -0.159957482781905 -0.454262276692381 -0.337058677846667 -0.647254573780952
